,Logistic Regression Priviledged Rate,Logistic Regression Discriminated Rate,LDA Priviledged Rate,LDA Discriminated Rate,XG Priviledged Rate,XG Discriminated Rate,Decision Tree Priviledged Rate,Decision Tree Discriminated Rate,RF Priviledged Rate,RF Discriminated Rate
0,0.10606060606060606,0.25,0.19672131147540983,0.2328767123287671,0.25862068965517243,0.2857142857142857,0.40384615384615385,0.3235294117647059,0.1774193548387097,0.2
1,0.46511627906976744,0.21428571428571427,0.3695652173913043,0.18604651162790697,0.4318181818181818,0.2,0.4318181818181818,0.2911392405063291,0.3695652173913043,0.21428571428571427
2,0.41935483870967744,0.21052631578947367,0.5172413793103449,0.23655913978494625,0.4666666666666667,0.3068181818181818,0.5714285714285714,0.3218390804597701,0.6296296296296297,0.2777777777777778
3,0.13559322033898305,0.06382978723404255,0.19642857142857142,0.21951219512195122,0.19642857142857142,0.20481927710843373,0.19642857142857142,0.35135135135135137,0.15517241379310345,0.17647058823529413
4,0.17333333333333334,0.0684931506849315,0.2753623188405797,0.18181818181818182,0.29411764705882354,0.23809523809523808,0.31343283582089554,0.3220338983050847,0.2222222222222222,0.13043478260869565
5,0.3958333333333333,0.22666666666666666,0.425531914893617,0.3142857142857143,0.4888888888888889,0.4153846153846154,0.425531914893617,0.3939393939393939,0.45652173913043476,0.35294117647058826
6,0.23255813953488372,0.25925925925925924,0.5588235294117647,0.43661971830985913,0.43243243243243246,0.3076923076923077,0.6060606060606061,0.3972602739726027,0.43243243243243246,0.2911392405063291
7,0.15873015873015872,0.15,0.23728813559322035,0.3142857142857143,0.2807017543859649,0.3939393939393939,0.23728813559322035,0.373134328358209,0.2807017543859649,0.3333333333333333
8,0.1935483870967742,0.22077922077922077,0.32142857142857145,0.23684210526315788,0.2982456140350877,0.25333333333333335,0.5102040816326531,0.40298507462686567,0.34545454545454546,0.189873417721519
9,0.24561403508771928,0.22666666666666666,0.39215686274509803,0.22666666666666666,0.4489795918367347,0.2777777777777778,0.3148148148148148,0.35294117647058826,0.33962264150943394,0.19480519480519481
10,0.3023255813953488,0.21428571428571427,0.4358974358974359,0.24390243902439024,0.5135135135135135,0.2289156626506024,0.4,0.3076923076923077,0.5135135135135135,0.1724137931034483
11,0.1016949152542373,0.11235955056179775,0.3,0.32,0.41304347826086957,0.32,0.3829787234042553,0.39436619718309857,0.25,0.25316455696202533
12,0.27450980392156865,0.2571428571428571,0.4772727272727273,0.29411764705882354,0.41304347826086957,0.2753623188405797,0.6666666666666666,0.4426229508196721,0.4444444444444444,0.2054794520547945
13,0.2545454545454545,0.3194444444444444,0.2777777777777778,0.3194444444444444,0.4375,0.3380281690140845,0.5333333333333333,0.3013698630136986,0.3269230769230769,0.35714285714285715
14,0.28846153846153844,0.2,0.3958333333333333,0.24675324675324675,0.45652173913043476,0.2,0.45652173913043476,0.2631578947368421,0.3958333333333333,0.28
15,0.16363636363636364,0.14814814814814814,0.30612244897959184,0.36764705882352944,0.3333333333333333,0.36764705882352944,0.30612244897959184,0.5,0.28,0.36764705882352944
16,0.15555555555555556,0.10416666666666667,0.3,0.2619047619047619,0.4444444444444444,0.39473684210526316,0.4857142857142857,0.2619047619047619,0.3,0.2619047619047619
17,0.3220338983050847,0.265625,0.41818181818181815,0.32786885245901637,0.41818181818181815,0.265625,0.3448275862068966,0.5,0.3448275862068966,0.2857142857142857
18,0.16666666666666666,0.1095890410958904,0.3508771929824561,0.3064516129032258,0.375,0.35,0.4807692307692308,0.44642857142857145,0.3275862068965517,0.208955223880597
19,0.18055555555555555,0.03614457831325301,0.328125,0.10256410256410256,0.3076923076923077,0.2112676056338028,0.3709677419354839,0.36507936507936506,0.3076923076923077,0.16216216216216217
20,0.21052631578947367,0.2631578947368421,0.2777777777777778,0.24675324675324675,0.4375,0.37142857142857144,0.35294117647058826,0.23076923076923078,0.2777777777777778,0.21518987341772153
21,0.4339622641509434,0.26153846153846155,0.6170212765957447,0.22388059701492538,0.7674418604651163,0.22388059701492538,0.6888888888888889,0.36666666666666664,0.5510204081632653,0.17142857142857143
22,0.19117647058823528,0.1111111111111111,0.35,0.3333333333333333,0.35,0.3559322033898305,0.44642857142857145,0.3114754098360656,0.32786885245901637,0.23076923076923078
23,0.2830188679245283,0.19480519480519481,0.4782608695652174,0.3142857142857143,0.4782608695652174,0.3333333333333333,0.44680851063829785,0.2777777777777778,0.3877551020408163,0.29577464788732394
24,0.0784313725490196,0.08333333333333333,0.5277777777777778,0.31645569620253167,0.71875,0.2682926829268293,0.4864864864864865,0.31645569620253167,0.375,0.19540229885057472
25,0.3103448275862069,0.21428571428571427,0.3103448275862069,0.25,0.35714285714285715,0.3076923076923077,0.49019607843137253,0.21428571428571427,0.38181818181818183,0.1643835616438356
26,0.22413793103448276,0.24324324324324326,0.22413793103448276,0.2777777777777778,0.22413793103448276,0.35294117647058826,0.26785714285714285,0.4603174603174603,0.22413793103448276,0.24324324324324326
27,0.26,0.22784810126582278,0.2857142857142857,0.29333333333333333,0.3695652173913043,0.3108108108108108,0.4,0.4057971014492754,0.23529411764705882,0.24358974358974358
28,0.17391304347826086,0.20833333333333334,0.208955223880597,0.1917808219178082,0.265625,0.20833333333333334,0.24615384615384617,0.29850746268656714,0.22727272727272727,0.17567567567567569
29,0.38461538461538464,0.3048780487804878,0.5882352941176471,0.22988505747126436,0.6363636363636364,0.22988505747126436,0.8620689655172413,0.32098765432098764,0.6363636363636364,0.22988505747126436
30,0.3684210526315789,0.3125,0.3684210526315789,0.2923076923076923,0.3448275862068966,0.21739130434782608,0.39285714285714285,0.3333333333333333,0.3220338983050847,0.16666666666666666
31,0.1527777777777778,0.2647058823529412,0.23880597014925373,0.2463768115942029,0.3387096774193548,0.19444444444444445,0.25757575757575757,0.30303030303030304,0.23880597014925373,0.2463768115942029
32,0.2708333333333333,0.2876712328767123,0.35555555555555557,0.2702702702702703,0.38636363636363635,0.2702702702702703,0.525,0.323943661971831,0.38636363636363635,0.20512820512820512
33,0.056338028169014086,0.11538461538461539,0.3392857142857143,0.38095238095238093,0.4423076923076923,0.359375,0.3888888888888889,0.38095238095238093,0.3392857142857143,0.359375
34,0.12280701754385964,0.06521739130434782,0.2549019607843137,0.18072289156626506,0.3333333333333333,0.225,0.28,0.2564102564102564,0.28,0.16666666666666666
35,0.34,0.22784810126582278,0.4888888888888889,0.2597402597402597,0.4888888888888889,0.19753086419753085,0.4888888888888889,0.38571428571428573,0.4888888888888889,0.18292682926829268
36,0.25862068965517243,0.25333333333333335,0.2807017543859649,0.2876712328767123,0.30357142857142855,0.25333333333333335,0.30357142857142855,0.4461538461538462,0.32727272727272727,0.22077922077922077
37,0.3225806451612903,0.19718309859154928,0.41379310344827586,0.13333333333333333,0.41379310344827586,0.18055555555555555,0.5769230769230769,0.2878787878787879,0.36666666666666664,0.13333333333333333
38,0.3333333333333333,0.2413793103448276,0.5135135135135135,0.16129032258064516,0.5135135135135135,0.2558139534883721,0.6,0.2558139534883721,0.4358974358974359,0.125
39,0.32432432432432434,0.14736842105263157,0.4411764705882353,0.2247191011235955,0.4,0.3132530120481928,0.6896551724137931,0.3625,0.48484848484848486,0.17204301075268819
40,0.15,0.0963855421686747,0.3018867924528302,0.3787878787878788,0.40816326530612246,0.421875,0.38,0.3582089552238806,0.3269230769230769,0.4
41,0.19230769230769232,0.22727272727272727,0.2916666666666667,0.21348314606741572,0.2653061224489796,0.2558139534883721,0.2653061224489796,0.4025974025974026,0.21568627450980393,0.2
42,0.2682926829268293,0.21505376344086022,0.4857142857142857,0.21505376344086022,0.3684210526315789,0.18947368421052632,0.4444444444444444,0.2696629213483146,0.3333333333333333,0.17708333333333334
43,0.22388059701492538,0.17142857142857143,0.28125,0.22388059701492538,0.28125,0.24242424242424243,0.41379310344827586,0.3898305084745763,0.28125,0.17142857142857143
44,0.38596491228070173,0.4772727272727273,0.46296296296296297,0.5116279069767442,0.4107142857142857,0.625,0.49056603773584906,0.4772727272727273,0.38596491228070173,0.5116279069767442
45,0.3023255813953488,0.21348314606741572,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.35,0.4,0.4794520547945205,0.2727272727272727,0.27058823529411763
46,0.15789473684210525,0.0963855421686747,0.29411764705882354,0.28169014084507044,0.3469387755102041,0.3582089552238806,0.6923076923076923,0.3787878787878788,0.17857142857142858,0.2638888888888889
47,0.3064516129032258,0.30303030303030304,0.32786885245901637,0.19444444444444445,0.2857142857142857,0.30303030303030304,0.3728813559322034,0.22857142857142856,0.35,0.2647058823529412
48,0.09433962264150944,0.10576923076923077,0.16,0.18556701030927836,0.16,0.19791666666666666,0.38095238095238093,0.2777777777777778,0.16,0.13861386138613863
49,0.2553191489361702,0.2159090909090909,0.20408163265306123,0.25882352941176473,0.2553191489361702,0.27380952380952384,0.3111111111111111,0.35443037974683544,0.2826086956521739,0.25882352941176473
50,0.3617021276595745,0.2702702702702703,0.391304347826087,0.25333333333333335,0.4883720930232558,0.3055555555555556,0.45454545454545453,0.3055555555555556,0.391304347826087,0.323943661971831
51,0.15517241379310345,0.11956521739130435,0.24074074074074073,0.13186813186813187,0.3137254901960784,0.1839080459770115,0.34,0.15730337078651685,0.24074074074074073,0.10752688172043011
52,0.17391304347826086,0.1506849315068493,0.3064516129032258,0.2923076923076923,0.35,0.2923076923076923,0.2857142857142857,0.3548387096774194,0.19117647058823528,0.3125
53,0.07936507936507936,0.08974358974358974,0.4166666666666667,0.2878787878787879,0.5111111111111111,0.3076923076923077,0.4782608695652174,0.3492063492063492,0.36,0.25
54,0.1791044776119403,0.2777777777777778,0.29508196721311475,0.22666666666666666,0.29508196721311475,0.21052631578947367,0.3620689655172414,0.3142857142857143,0.29508196721311475,0.24324324324324326
55,0.40384615384615385,0.22972972972972974,0.30357142857142855,0.2638888888888889,0.35185185185185186,0.2465753424657534,0.46,0.3382352941176471,0.35185185185185186,0.19736842105263158
56,0.3,0.1590909090909091,0.3829787234042553,0.14606741573033707,0.5116279069767442,0.2,0.41304347826086957,0.24390243902439024,0.3541666666666667,0.10869565217391304
57,0.288135593220339,0.3230769230769231,0.26666666666666666,0.3230769230769231,0.26666666666666666,0.34375,0.38181818181818183,0.2647058823529412,0.3333333333333333,0.2835820895522388
58,0.24528301886792453,0.28,0.2692307692307692,0.28,0.3469387755102041,0.3333333333333333,0.2222222222222222,0.4117647058823529,0.24528301886792453,0.21518987341772153
59,0.22033898305084745,0.22857142857142856,0.38461538461538464,0.30303030303030304,0.46938775510204084,0.34375,0.4117647058823529,0.3870967741935484,0.3584905660377358,0.22857142857142856
60,0.328125,0.15873015873015872,0.39344262295081966,0.21666666666666667,0.4406779661016949,0.19672131147540983,0.49122807017543857,0.35185185185185186,0.4166666666666667,0.12307692307692308
61,0.21739130434782608,0.24390243902439024,0.3023255813953488,0.3246753246753247,0.3333333333333333,0.3246753246753247,0.4358974358974359,0.4782608695652174,0.19148936170212766,0.3076923076923077
62,0.3829787234042553,0.1927710843373494,0.4444444444444444,0.2073170731707317,0.5116279069767442,0.25316455696202533,0.5853658536585366,0.2692307692307692,0.3829787234042553,0.2073170731707317
63,0.43478260869565216,0.25333333333333335,0.5714285714285714,0.3055555555555556,0.5348837209302325,0.323943661971831,0.9411764705882353,0.46875,0.43478260869565216,0.22077922077922077
64,0.37209302325581395,0.3466666666666667,0.37209302325581395,0.27848101265822783,0.475,0.36486486486486486,0.43902439024390244,0.4027777777777778,0.3409090909090909,0.23170731707317074
65,0.26666666666666666,0.2222222222222222,0.3902439024390244,0.3026315789473684,0.46153846153846156,0.3026315789473684,0.46153846153846156,0.4142857142857143,0.3902439024390244,0.2692307692307692
66,0.140625,0.43333333333333335,0.23728813559322035,0.4576271186440678,0.30357142857142855,0.4576271186440678,0.5208333333333334,0.4576271186440678,0.25862068965517243,0.3230769230769231
67,0.24489795918367346,0.25609756097560976,0.17307692307692307,0.33766233766233766,0.17307692307692307,0.32051282051282054,0.2978723404255319,0.33766233766233766,0.2978723404255319,0.2716049382716049
68,0.16417910447761194,0.06666666666666667,0.4444444444444444,0.21212121212121213,0.39285714285714285,0.2698412698412698,0.41818181818181815,0.40350877192982454,0.39285714285714285,0.25
69,0.24,0.30666666666666664,0.2916666666666667,0.30666666666666664,0.4090909090909091,0.2894736842105263,0.5121951219512195,0.3424657534246575,0.2916666666666667,0.30666666666666664
70,0.2923076923076923,0.3103448275862069,0.47368421052631576,0.26666666666666666,0.423728813559322,0.3333333333333333,0.4482758620689655,0.4339622641509434,0.3770491803278688,0.22580645161290322
71,0.07352941176470588,0.15853658536585366,0.30357142857142855,0.25,0.25862068965517243,0.23376623376623376,0.30357142857142855,0.4393939393939394,0.1774193548387097,0.20253164556962025
72,0.057971014492753624,0.06666666666666667,0.30357142857142855,0.28,0.2807017543859649,0.3150684931506849,0.2807017543859649,0.37142857142857144,0.2807017543859649,0.24675324675324675
73,0.30612244897959184,0.23170731707317074,0.23076923076923078,0.21686746987951808,0.3617021276595745,0.18823529411764706,0.3617021276595745,0.3466666666666667,0.28,0.1744186046511628
74,0.4473684210526316,0.3972602739726027,0.5277777777777778,0.275,0.375,0.3246753246753247,0.4864864864864865,0.34210526315789475,0.34146341463414637,0.3783783783783784
75,0.26785714285714285,0.3,0.22413793103448276,0.3188405797101449,0.22413793103448276,0.28169014084507044,0.36538461538461536,0.421875,0.16393442622950818,0.22972972972972974
76,0.2608695652173913,0.2222222222222222,0.4146341463414634,0.26436781609195403,0.4146341463414634,0.2222222222222222,0.48717948717948717,0.29411764705882354,0.38095238095238093,0.2222222222222222
77,0.32,0.3472222222222222,0.2692307692307692,0.2597402597402597,0.3469387755102041,0.27631578947368424,0.29411764705882354,0.36619718309859156,0.2222222222222222,0.36619718309859156
78,0.3541666666666667,0.1728395061728395,0.41304347826086957,0.23376623376623376,0.4444444444444444,0.28378378378378377,0.3829787234042553,0.28378378378378377,0.41304347826086957,0.20253164556962025
79,0.32,0.29577464788732394,0.43478260869565216,0.4603174603174603,0.40425531914893614,0.4603174603174603,0.5348837209302325,0.5333333333333333,0.40425531914893614,0.29577464788732394
80,0.14705882352941177,0.09333333333333334,0.5,0.3225806451612903,0.625,0.30158730158730157,0.4444444444444444,0.3225806451612903,0.39285714285714285,0.22388059701492538
